epoch,seconds,train_loss,val_auprc,val_auroc,val_bce,val_brier,val_ece,val_feasible_probes,val_force_mae,val_force_median_error,val_positive_fraction,val_probes,val_rows,val_selected_success_rate,val_selected_success_rate_feasible_only
0,2.3341269039956387,0.9661168565056217,0.4947628124080357,0.9460315856272635,0.40107067735690327,0.1384684842361054,0.18701678869216912,179,0.16093663212435236,0.1440140000000001,0.0662327095199349,193,6145,0.5077720207253886,0.547486033519553
1,2.159862004991737,0.4090849603734799,0.7877592106554583,0.984775833852167,0.21037761809034566,0.07303218676184799,0.10006108885117652,179,0.08790671502590672,0.0,0.0662327095199349,193,6145,0.8082901554404145,0.8715083798882681
2,1.988637911999831,0.33162846160468773,0.7394763378618433,0.9786765757487264,0.16595211896283557,0.05617399386538657,0.07050093665628429,179,0.10192139896373058,0.07923299999999989,0.0662327095199349,193,6145,0.7253886010362695,0.7821229050279329
3,1.9908362610003678,0.2938029537005211,0.781367932898936,0.9836745075504225,0.15418964342979974,0.051401324668214746,0.06479259689906255,179,0.09598248186528498,0.036156999999999995,0.0662327095199349,193,6145,0.7927461139896373,0.8547486033519553
4,2.1901568320026854,0.2786979597451082,0.8339253037128335,0.9860938285476452,0.19362424574409584,0.06326604721466107,0.07961983555853354,179,0.1016227720207254,0.06906600000000007,0.0662327095199349,193,6145,0.7979274611398963,0.8603351955307262
5,2.185811293005827,0.28140341523867934,0.7604004882836346,0.9817574632841276,0.18115558391775805,0.06086309589377996,0.07695506166720939,179,0.09745102072538861,0.036156999999999995,0.0662327095199349,193,6145,0.7823834196891192,0.8435754189944135
6,2.377550136006903,0.26162007173050694,0.8108944764504405,0.9854622358979278,0.13597031472286963,0.04537780926947021,0.05621378728305532,179,0.08380492227979276,0.0,0.0662327095199349,193,6145,0.8238341968911918,0.888268156424581
7,2.323154664991307,0.25678951760281377,0.8494375767262953,0.9893143087635943,0.1635021054010905,0.05366466184626835,0.06926731734244383,179,0.08116886010362695,0.0,0.0662327095199349,193,6145,0.8082901554404145,0.8715083798882681
8,1.8928606179979397,0.275012269616127,0.8782630076213601,0.9907736089332464,0.12973280086538336,0.0433493788390102,0.055733859026307765,179,0.08611501554404147,0.0,0.0662327095199349,193,6145,0.8290155440414507,0.8938547486033519
9,2.5594721130037215,0.23353140634387287,0.6744979724581688,0.9683659863164917,0.20464975725059956,0.06302635950249534,0.062145781240526866,179,0.15447452331606218,0.1522190000000001,0.0662327095199349,193,6145,0.6010362694300518,0.6480446927374302
10,2.2485781090072123,0.2505406232467338,0.8479300246087826,0.9881603140578393,0.12844012152156806,0.042039471839899825,0.052444528973958585,179,0.07920663212435235,0.0,0.0662327095199349,193,6145,0.8393782383419689,0.9050279329608939
