epoch,seconds,train_loss,val_auprc,val_auroc,val_bce,val_brier,val_ece,val_feasible_probes,val_force_mae,val_force_median_error,val_positive_fraction,val_probes,val_rows,val_selected_success_rate,val_selected_success_rate_feasible_only
0,2.158031295010005,1.0258250710234713,0.44176448882683167,0.9433446406259233,0.27022474816613146,0.09203943444395664,0.14441394138800975,179,0.14859739896373056,0.15084700000000018,0.0662327095199349,193,6145,0.5440414507772021,0.5865921787709497
1,2.1762263080017874,0.45942954652345,0.6168838641183164,0.9746048371004802,0.22373837838297875,0.0761763083458925,0.10154396265562628,179,0.11243081865284975,0.09826100000000015,0.0662327095199349,193,6145,0.7409326424870466,0.7988826815642458
2,2.3545548420079285,0.35583719666769253,0.7225656360537793,0.9791398864246547,0.16272337917215862,0.05573555406120731,0.0705060851703257,179,0.1091068238341969,0.10393600000000003,0.0662327095199349,193,6145,0.7512953367875648,0.8100558659217877
3,2.19366357299441,0.3009635246734121,0.7702266548137755,0.9819411604005539,0.15770401638382506,0.05269450043579745,0.06658490907917793,179,0.08835024870466321,0.0,0.0662327095199349,193,6145,0.8031088082901554,0.8659217877094972
4,2.4242429440055275,0.27518837509760213,0.7763535692556528,0.9832296094059775,0.13792507617087402,0.046691171579882056,0.056837910945831294,179,0.09421533160621762,0.0,0.0662327095199349,193,6145,0.8082901554404145,0.8715083798882681
5,2.1544060849992093,0.3366523213795762,0.7336512978383122,0.9816885233406669,0.21962105954990313,0.07292382897555551,0.0957320127121194,179,0.10076663730569947,0.09558,0.0662327095199349,193,6145,0.7616580310880829,0.8212290502793296
6,2.024848070999724,0.24862348343899002,0.7159202100573857,0.9790199908708099,0.15851500563899368,0.05090411330310277,0.058053768892780994,179,0.12254325388601034,0.13417500000000016,0.0662327095199349,193,6145,0.7357512953367875,0.7932960893854749
7,2.2587474629981443,0.2619377520324579,0.7557274899493731,0.9833589253247671,0.13333504215311281,0.04396537640968349,0.05315752838076449,179,0.08751174611398965,0.0,0.0662327095199349,193,6145,0.8134715025906736,0.8770949720670391
8,2.106142306991387,0.2506509304269036,0.5410322019004045,0.9671284929214521,0.21949237035967512,0.06696365005782923,0.0791970905499034,179,0.12438770466321245,0.11062599999999989,0.0662327095199349,193,6145,0.5699481865284974,0.6145251396648045
9,2.2470619340019766,0.24942788426110993,0.8712013558349488,0.9908502564480257,0.13173701802130328,0.044357986370700216,0.05793670977020504,179,0.0836359378238342,0.0,0.0662327095199349,193,6145,0.8186528497409327,0.88268156424581
