epoch,seconds,train_loss,val_auprc,val_auroc,val_bce,val_brier,val_ece,val_feasible_probes,val_force_mae,val_force_median_error,val_positive_fraction,val_probes,val_rows,val_selected_success_rate,val_selected_success_rate_feasible_only
0,0.282782395981485,1.6565820674101512,0.07241222395295996,0.5442331757508343,0.6314210569051617,0.21921869634967522,0.40066666551579655,33,1.9887550000000003,2.041706,0.06262626262626263,33,990,0.0,0.0
1,0.1732647139870096,1.6211767494678497,0.08715341302529123,0.6579532814238043,0.594784620939929,0.20109984408547227,0.3781708962965719,33,1.7380496363636366,1.8725049999999999,0.06262626262626263,33,990,0.06060606060606061,0.06060606060606061
2,0.15645835699979216,1.5872567296028137,0.0730325985394619,0.6161359844271412,0.5414439567839147,0.17878744040695332,0.33867076085780884,33,1.8786856666666665,1.9400669999999998,0.06262626262626263,33,990,0.06060606060606061,0.06060606060606061
3,0.15429693800979294,1.4682661195596058,0.20105160063348487,0.8639286707452726,0.4978152666561992,0.1636022011952665,0.3164141677833613,33,0.38994139393939403,0.45848500000000003,0.06262626262626263,33,990,0.30303030303030304,0.30303030303030304
4,0.15926531900186092,1.08274341126283,0.541017853228628,0.9712701612903226,0.2942575550634674,0.10154413189276751,0.16878032148206903,33,0.1139940000000001,0.11962600000000023,0.06262626262626263,33,990,0.5757575757575758,0.5757575757575758
5,0.15770669400808401,0.6659335419535637,0.7459132002511059,0.9816288932146829,0.19448540635387268,0.06793396385483184,0.09976798388788231,33,0.07569530303030313,0.0,0.06262626262626263,33,990,0.8181818181818182,0.8181818181818182
6,0.15473801401094534,0.5450585608681043,0.6495049603059345,0.978152808676307,0.2057612156063154,0.07115964109653912,0.0992108147130465,33,0.08079521212121224,0.0,0.06262626262626263,33,990,0.7878787878787878,0.7878787878787878
7,0.16698035699664615,0.4833385683596134,0.7012416549437952,0.9792651557285873,0.21231968437994347,0.07220667414284876,0.09699509645597058,33,0.10479415151515162,0.11962600000000023,0.06262626262626263,33,990,0.6666666666666666,0.6666666666666666
8,0.15717929601669312,0.4657634608447552,0.7629172979803654,0.9841490545050056,0.18927950555838294,0.06428566948652005,0.08736650142213642,33,0.0646928484848485,0.0,0.06262626262626263,33,990,0.8484848484848485,0.8484848484848485
9,0.15632969498983584,0.4364316153029601,0.6686029387910806,0.9763800055617352,0.20840732707334608,0.06829800222731094,0.08814287452972518,33,0.11624221212121225,0.11962600000000023,0.06262626262626263,33,990,0.6666666666666666,0.6666666666666666
10,0.15502678099437617,0.41056883583466214,0.712509753030661,0.9797865684093437,0.18365721706800844,0.0609215017794404,0.07906052054625942,33,0.10168372727272741,0.07368300000000083,0.06262626262626263,33,990,0.7878787878787878,0.7878787878787878
11,0.15660535197821446,0.41189874708652496,0.5293463981902999,0.9673943270300334,0.2032527066787712,0.06664376563294187,0.07990898902768112,33,0.15466815151515162,0.1267419999999997,0.06262626262626263,33,990,0.5454545454545454,0.5454545454545454
12,0.15641072700964287,0.41242317234476406,0.6809263499428879,0.9798039488320356,0.1939813372545965,0.06283696176369755,0.08147469291022354,33,0.08035481818181829,0.0,0.06262626262626263,33,990,0.7575757575757576,0.7575757575757576
13,0.16029818198876455,0.4474225876231988,0.7717246036169826,0.9829845661846496,0.20022634663697184,0.06567491233716066,0.08566288889556187,33,0.08678051515151508,0.0,0.06262626262626263,33,990,0.7878787878787878,0.7878787878787878
14,0.16104864099179395,0.42625778665145236,0.7078090815003344,0.9835755005561735,0.19455726687907418,0.0637998984979535,0.08362708658501405,33,0.08496469696969708,0.0,0.06262626262626263,33,990,0.7575757575757576,0.7575757575757576
15,0.1609000210009981,0.41083663950363797,0.7476013882500143,0.9850006952169077,0.1668235045995276,0.05569931640472193,0.07369383073217839,33,0.06986966666666668,0.0,0.06262626262626263,33,990,0.7878787878787878,0.7878787878787878
16,0.17106022901134565,0.3904634478191535,0.641264912375869,0.9748157675194661,0.16672859127426742,0.05537895378408889,0.06683615488025747,33,0.12281324242424256,0.07368300000000083,0.06262626262626263,33,990,0.7272727272727273,0.7272727272727273
17,0.15505036001559347,0.38846104964613914,0.7195287677451847,0.9814898498331479,0.1667068915417389,0.05480271304242325,0.0702130526706596,33,0.08127624242424243,0.0,0.06262626262626263,33,990,0.7878787878787878,0.7878787878787878
18,0.16831295299925841,0.3809613734483719,0.7066468172654553,0.9807772525027809,0.15741361788498756,0.05163502654290901,0.06445923824092734,33,0.09257475757575763,0.0,0.06262626262626263,33,990,0.7878787878787878,0.7878787878787878
19,0.1763039600045886,0.42706451937556267,0.6893765436403038,0.978865406006674,0.18930158319061297,0.06159913697343178,0.07809589141648526,33,0.08594966666666676,0.0,0.06262626262626263,33,990,0.7878787878787878,0.7878787878787878
20,0.1614327110000886,0.39341044798493385,0.7602566712101295,0.9834885984427141,0.1543862199762469,0.05192044417877235,0.06683041367056436,33,0.09860339393939398,0.0,0.06262626262626263,33,990,0.7272727272727273,0.7272727272727273
