epoch,seconds,train_loss,val_auprc,val_auroc,val_bce,val_brier,val_ece,val_feasible_probes,val_force_mae,val_force_median_error,val_positive_fraction,val_probes,val_rows,val_selected_success_rate,val_selected_success_rate_feasible_only
0,0.9284097640193067,1.5555712651522433,0.33319938412598726,0.9223572081891291,0.2939734175351158,0.0885776027100829,0.16277475753341386,193,0.20791396891191716,0.19116599999999995,0.06562387630348795,193,5562,0.5025906735751295,0.5025906735751295
1,0.9448419270047452,0.618642965575955,0.5006411164455871,0.9593964905991602,0.25756938406094193,0.08506920004112399,0.10630389321527117,193,0.15490716580310884,0.14336000000000038,0.06562387630348795,193,5562,0.5803108808290155,0.5803108808290155
2,0.9202138179971371,0.47025225690153777,0.33399736121132534,0.9344379396965056,0.2779989567194904,0.08821924674645377,0.09298612210171678,193,0.24159611917098445,0.24450600000000033,0.06562387630348795,193,5562,0.37305699481865284,0.37305699481865284
3,0.9923027319891844,0.4509493872279026,0.6801417448746035,0.9783146757481266,0.20556950489794767,0.0663885522118882,0.08408127728197663,193,0.097867274611399,0.0,0.06562387630348795,193,5562,0.8082901554404145,0.8082901554404145
4,0.925970973999938,0.39074308594658236,0.7124944934412089,0.9804391891001394,0.1801833421384873,0.05977164823965931,0.07512837833585284,193,0.101771689119171,0.0,0.06562387630348795,193,5562,0.7927461139896373,0.7927461139896373
5,0.9181515010131989,0.37019587186027747,0.715292976007231,0.9800137592552078,0.1960344632813185,0.06276933975132114,0.07755014211159666,193,0.1029894196891192,0.0,0.06562387630348795,193,5562,0.7305699481865285,0.7305699481865285
6,0.9674489019962493,0.3818618172749144,0.7249590934224484,0.981339076021203,0.16118367581392207,0.05288220216584867,0.06399042475233992,193,0.10513128497409331,0.0,0.06562387630348795,193,5562,0.7823834196891192,0.7823834196891192
7,0.9520363829797134,0.35492811156589477,0.5694039660015308,0.9712700425166257,0.15986380094512978,0.05189243679075594,0.05605174964118014,193,0.1372642642487047,0.1473760000000004,0.06562387630348795,193,5562,0.6321243523316062,0.6321243523316062
8,0.9124330110207666,0.34737259603952836,0.7281358414778052,0.9817439460595022,0.15881960089633362,0.05194952321687425,0.06454737274087838,193,0.09108716580310883,0.0,0.06562387630348795,193,5562,0.7927461139896373,0.7927461139896373
9,0.9245478519878816,0.3466252314506984,0.45291538902159767,0.9583294893523925,0.23260753284311733,0.06904951024928045,0.07326509906226084,193,0.18022027979274616,0.20427300000000015,0.06562387630348795,193,5562,0.46632124352331605,0.46632124352331605
