epoch,seconds,train_loss,val_auprc,val_auroc,val_bce,val_brier,val_ece,val_feasible_probes,val_force_mae,val_force_median_error,val_positive_fraction,val_probes,val_rows,val_selected_success_rate,val_selected_success_rate_feasible_only
0,0.822876823018305,1.277573283089966,0.15132602408266213,0.8240104275121843,0.4832391491858898,0.15816536235868361,0.30044522663603085,193,0.616868067357513,0.5878530000000002,0.06562387630348795,193,5562,0.14507772020725387,0.14507772020725387
1,0.8178532480087597,0.5754678254244757,0.4315793415258733,0.9555402089192658,0.21486320687868635,0.07276343717473047,0.09214497053388337,193,0.19897701036269433,0.21109599999999995,0.06562387630348795,193,5562,0.5025906735751295,0.5025906735751295
2,0.805206149991136,0.38248597879390245,0.5679566555029236,0.9636381368597795,0.2622771269192211,0.08600450637226591,0.10924716569988058,193,0.16033368393782388,0.17676000000000025,0.06562387630348795,193,5562,0.5647668393782384,0.5647668393782384
3,0.835234919009963,0.3736794390639321,0.7722953101469737,0.9830418497499874,0.24321348667277576,0.07818196290981572,0.10197578730766305,193,0.11432344559585496,0.0774309999999998,0.06562387630348795,193,5562,0.8031088082901554,0.8031088082901554
4,0.8102417020127177,0.28001911488560133,0.8804308709761335,0.9915008922428904,0.14740111046028742,0.04966488683115396,0.06727906839497108,193,0.0820524715025907,0.0,0.06562387630348795,193,5562,0.9015544041450777,0.9015544041450777
5,0.8964301800006069,0.25987693050601446,0.8028233762611551,0.9829279800517158,0.16505053910498357,0.05291784989463158,0.06584384697379927,193,0.08866948186528499,0.0,0.06562387630348795,193,5562,0.8341968911917098,0.8341968911917098
6,0.8134094859997276,0.24598729219592985,0.9412547452377339,0.9961837835843124,0.09937569016921136,0.03333742291171971,0.046603729544463054,193,0.05021583419689122,0.0,0.06562387630348795,193,5562,0.9533678756476683,0.9533678756476683
7,0.8089919310004916,0.23787182233616955,0.9212978183268224,0.9947667384502651,0.11698991893125775,0.03871622115892917,0.05244384219136741,193,0.05159158031088085,0.0,0.06562387630348795,193,5562,0.9689119170984456,0.9689119170984456
8,0.8291312959918287,0.22500133658205845,0.9242810130335263,0.9946454883085869,0.10728338727587196,0.035749334734123436,0.049213294247081166,193,0.03908338860103628,0.0,0.06562387630348795,193,5562,0.9585492227979274,0.9585492227979274
9,0.8164339770155493,0.23938618343873103,0.6642311459002952,0.9793257964948165,0.17166555935169125,0.05041081747952269,0.06038239912651237,193,0.12684184455958553,0.1381730000000001,0.06562387630348795,193,5562,0.7098445595854922,0.7098445595854922
10,0.8059602360008284,0.22228507599488023,0.852940058835611,0.9883446983375551,0.13476011495986337,0.0419325171710888,0.05229184834730605,193,0.058511326424870495,0.0,0.06562387630348795,193,5562,0.9585492227979274,0.9585492227979274
11,0.815441204002127,0.22280314979983157,0.9048527420654059,0.9937292589771233,0.09149090887102615,0.0294014822376842,0.03947291869146099,193,0.06134586010362696,0.0,0.06562387630348795,193,5562,0.9326424870466321,0.9326424870466321
12,0.7995357999752741,0.21452836480113815,0.8620267214682076,0.9912183266953274,0.12761144481956935,0.039430207857032884,0.05130564143666011,193,0.07794974093264248,0.0,0.06562387630348795,193,5562,0.9015544041450777,0.9015544041450777
13,0.822235017985804,0.21897951529178097,0.9155897135061553,0.9945569229877089,0.11875142225764138,0.03895985770759739,0.05325616728504603,193,0.0491184300518135,0.0,0.06562387630348795,193,5562,0.927461139896373,0.927461139896373
14,0.8110324130102526,0.20001180805876606,0.8209081424120647,0.9877669150537323,0.12109800448487769,0.03670376472880906,0.044439208022425736,193,0.11094289119170987,0.11919699999999978,0.06562387630348795,193,5562,0.8134715025906736,0.8134715025906736
15,0.8795934380032122,0.2026977029430573,0.8905728728010116,0.9923933987205474,0.11853532943541113,0.03674966380205434,0.04781614415654026,193,0.07570967357512956,0.0,0.06562387630348795,193,5562,0.9378238341968912,0.9378238341968912
16,0.809687147004297,0.19392448437846738,0.8701079209807594,0.9890500578574045,0.13525523098490577,0.04139206920541255,0.051281322209076635,193,0.05772037305699484,0.0,0.06562387630348795,193,5562,0.9637305699481865,0.9637305699481865
17,0.8042187159880996,0.20537047985880102,0.8781428984516505,0.992506214069761,0.10588636189518293,0.03312036095014676,0.04379723450140632,193,0.07928948186528499,0.0,0.06562387630348795,193,5562,0.8652849740932642,0.8652849740932642
18,0.8028758199943695,0.18996548542722327,0.9156197901640173,0.9945279283886119,0.10085883604604749,0.03215302286885353,0.043573007022186305,193,0.06626762694300518,0.0,0.06562387630348795,193,5562,0.9378238341968912,0.9378238341968912
19,0.8331854959833436,0.1978703299384625,0.9284609883704281,0.9948742820541883,0.10832447652808642,0.03484533498939481,0.047784838801191935,193,0.0376576269430052,0.0,0.06562387630348795,193,5562,0.9585492227979274,0.9585492227979274
