epoch,seconds,train_loss,val_auprc,val_auroc,val_bce,val_brier,val_ece,val_feasible_probes,val_force_mae,val_force_median_error,val_positive_fraction,val_probes,val_rows,val_selected_success_rate,val_selected_success_rate_feasible_only
0,0.4145905300101731,1.3739714076121647,0.0723177188803951,0.5516719966629589,0.6958089260033249,0.2513297094430634,0.43893592929438874,33,2.4655139696969695,2.348603,0.06262626262626263,33,990,0.0,0.0
1,0.13769409601809457,1.2942524602015812,0.07095533225815201,0.5444069799777531,0.6788601274185119,0.2428646758921845,0.4291407485160151,33,2.102644363636364,2.0941850000000004,0.06262626262626263,33,990,0.0,0.0
2,0.13665798300644383,1.2960875481367111,0.07958847686391883,0.5738146551724138,0.6957046019670311,0.25127957142718,0.43891627791952703,33,1.4091724848484848,1.47032,0.06262626262626263,33,990,0.0,0.0
3,0.1413966639956925,1.2891128659248352,0.10856787601153714,0.6137722469410456,0.6459062879579075,0.22655226715331256,0.41005240900502826,33,0.9267001212121212,0.539855,0.06262626262626263,33,990,0.12121212121212122,0.12121212121212122
4,0.13752445499994792,1.2279732724030812,0.1551686942071738,0.7975702169076752,0.5799077003333131,0.19582901924885843,0.3713522131301037,33,0.4532067878787879,0.2370490000000003,0.06262626262626263,33,990,0.3333333333333333,0.3333333333333333
5,0.14521370400325395,1.0373724400997162,0.28430559518845117,0.9206062291434928,0.44596808834665314,0.14914455338702468,0.2783772020141253,33,0.22255257575757573,0.18823200000000018,0.06262626262626263,33,990,0.6060606060606061,0.6060606060606061
6,0.152713384013623,0.7374256427089373,0.6024383228986119,0.9689933259176863,0.2982713133972974,0.10472466926377776,0.1682527348483806,33,0.1278106969696969,0.08286799999999994,0.06262626262626263,33,990,0.7575757575757576,0.7575757575757576
7,0.14256233201012947,0.5157311310370764,0.7996352461171145,0.9862173248053393,0.33044267062830296,0.1158045798564738,0.1610558235656375,33,0.09742715151515155,0.07368300000000083,0.06262626262626263,33,990,0.8181818181818182,0.8181818181818182
8,0.13966345798689872,0.4488795188566049,0.7706585322111985,0.9871037263626251,0.2364862654281754,0.08315547191427414,0.11807103136816476,33,0.09060233333333341,0.0,0.06262626262626263,33,990,0.8484848484848485,0.8484848484848485
9,0.13994659000309184,0.3697798202435176,0.8706682955614409,0.9927871245828699,0.14881723571826655,0.0516764971639383,0.07525289644830917,33,0.05447869696969696,0.0,0.06262626262626263,33,990,0.9090909090909091,0.9090909090909091
10,0.1436465610167943,0.3388108468304078,0.7381226312665037,0.9874513348164627,0.20289388543687345,0.06864343732915536,0.09391921200665934,33,0.12185403030303038,0.11962600000000023,0.06262626262626263,33,990,0.7575757575757576,0.7575757575757576
11,0.14056771600735374,0.34097447991371155,0.4062942109124838,0.9552454115684094,0.22934509923001556,0.07329240194844583,0.08939510870658388,33,0.20176548484848497,0.2174719999999999,0.06262626262626263,33,990,0.48484848484848486,0.48484848484848486
12,0.14138900200487114,0.341507180283467,0.8416674050669023,0.9897455506117909,0.16777273970386722,0.058080121542279935,0.08042581993101924,33,0.07234912121212121,0.0,0.06262626262626263,33,990,0.9090909090909091,0.9090909090909091
13,0.14273498600232415,0.31705344654619694,0.7997362519686675,0.9860261401557285,0.1921657341777878,0.06345587524766076,0.08451276916600073,33,0.11474251515151512,0.11962600000000023,0.06262626262626263,33,990,0.7878787878787878,0.7878787878787878
14,0.14114733898895793,0.334465275829037,0.6215406475756307,0.9680200222469411,0.23798177738778262,0.07641297209621561,0.09438544931312642,33,0.15452993939393936,0.17405399999999993,0.06262626262626263,33,990,0.6666666666666666,0.6666666666666666
15,0.14034974697278813,0.3267897504071395,0.9116250422511387,0.9948901557285873,0.14460123711089756,0.04976337774799462,0.07059720181155998,33,0.04943087878787875,0.0,0.06262626262626263,33,990,0.9696969696969697,0.9696969696969697
16,0.13938830301049165,0.27750081320603687,0.8818069157104517,0.9933085372636262,0.1283244851881313,0.043646709829517454,0.061811618800654514,33,0.07330703030303026,0.0,0.06262626262626263,33,990,0.9393939393939394,0.9393939393939394
17,0.13692722099949606,0.3077029498914878,0.8832955319343521,0.993047830923248,0.1396966174755357,0.04752452909973418,0.06681847448008359,33,0.05717624242424243,0.0,0.06262626262626263,33,990,0.8787878787878788,0.8787878787878788
18,0.13932364800712094,0.2643683807303508,0.8364324324572553,0.9902495828698554,0.1394328130182572,0.046310538765351954,0.06315038113128965,33,0.08949990909090905,0.05974600000000008,0.06262626262626263,33,990,0.9090909090909091,0.9090909090909091
19,0.14210951299173757,0.24275620964666209,0.9217261979729822,0.9952377641824249,0.1171161826232675,0.039382136798637,0.055076792480514336,33,0.06440381818181817,0.0,0.06262626262626263,33,990,0.8787878787878788,0.8787878787878788
20,0.14229449297999963,0.2601190159718196,0.8742256280763544,0.9934649610678532,0.11246623013390973,0.03760226893948826,0.052070975708278844,33,0.07257872727272723,0.0,0.06262626262626263,33,990,0.9090909090909091,0.9090909090909091
21,0.13731672300491482,0.23608783818781376,0.8187585157993011,0.9882855951056729,0.11154320043854168,0.03673855110827986,0.04696677617275235,33,0.07972381818181812,0.0,0.06262626262626263,33,990,0.8484848484848485,0.8484848484848485
22,0.1490189640026074,0.25222343268493813,0.9231057317435387,0.9953941879866518,0.1340345148255299,0.04434525957038236,0.061468244090434124,33,0.06204790909090907,0.0,0.06262626262626263,33,990,0.9393939393939394,0.9393939393939394
23,0.13540581898996606,0.23173550392190614,0.8431981190332717,0.9902322024471635,0.11854757512368864,0.03855136276746474,0.050720188479739574,33,0.07163515151515149,0.0,0.06262626262626263,33,990,0.8484848484848485,0.8484848484848485
24,0.1377416089817416,0.21258297407378754,0.9255567203212176,0.9948901557285873,0.10243998589363479,0.03457589989093136,0.04602566202537087,33,0.06428387878787878,0.0,0.06262626262626263,33,990,0.9696969696969697,0.9696969696969697
