epoch,seconds,train_loss,val_auprc,val_auroc,val_bce,val_brier,val_ece,val_feasible_probes,val_force_mae,val_force_median_error,val_positive_fraction,val_probes,val_rows,val_selected_success_rate,val_selected_success_rate_feasible_only
0,1.034026688983431,1.2946105425963637,0.13363141048873717,0.7861753751505742,0.5364516315358445,0.17534160882585614,0.3391439543192361,193,0.7428023316062176,0.7637150000000004,0.06562387630348795,193,5562,0.11917098445595854,0.11917098445595854
1,0.8067171039874665,0.6907576969901069,0.3693285486690218,0.9367174423600549,0.23891114249813128,0.08345072462624424,0.10231282879379536,193,0.21922690673575132,0.20806599999999964,0.06562387630348795,193,5562,0.3626943005181347,0.3626943005181347
2,0.7956552770046983,0.3835452810906973,0.7736847826580375,0.9870093652555083,0.2098336846717554,0.07158961980421165,0.09619966499908546,193,0.0934694093264249,0.0,0.06562387630348795,193,5562,0.8756476683937824,0.8756476683937824
3,0.816997618007008,0.31502018471966026,0.7001400590758037,0.9813343314504417,0.20901659171038223,0.06746708901058314,0.0871913622678706,193,0.08880603626943008,0.0,0.06562387630348795,193,5562,0.7979274611398963,0.7979274611398963
4,0.8237783829972614,0.291495458667594,0.8276179684609379,0.9864147123867564,0.18678956067061034,0.06107887785275929,0.0799391916105757,193,0.07703319689119174,0.0,0.06562387630348795,193,5562,0.8860103626943006,0.8860103626943006
5,0.8038488820020575,0.26168752315103033,0.6253017188318528,0.9727208268205313,0.17402875061306053,0.05307751240917628,0.059944694010850307,193,0.17243017616580314,0.19815999999999967,0.06562387630348795,193,5562,0.6113989637305699,0.6113989637305699
6,0.8070720150135458,0.2615189138860976,0.7436679518293187,0.9840150139305869,0.1457513923826888,0.045607104169923446,0.056488075706389924,193,0.11385808290155441,0.10575899999999994,0.06562387630348795,193,5562,0.7823834196891192,0.7823834196891192
7,0.8071211949863937,0.24146086663068805,0.5926360887319676,0.9705857699779378,0.1917383151784199,0.057030319838114046,0.06140721257026941,193,0.12971951813471505,0.1379450000000002,0.06562387630348795,193,5562,0.6839378238341969,0.6839378238341969
8,0.7972506220103242,0.26326315363937774,0.8894208832191018,0.9925758011075937,0.15248425234437762,0.04937290529485564,0.066088935295945,193,0.08717314507772023,0.0,0.06562387630348795,193,5562,0.9222797927461139,0.9222797927461139
9,0.8199883750057779,0.22472713301416303,0.9437194128164214,0.996135283527641,0.12247052565214654,0.04079031417387314,0.05644628528819974,193,0.02670625388601038,0.0,0.06562387630348795,193,5562,0.9740932642487047,0.9740932642487047
10,0.874481459002709,0.23061011230847875,0.8805301038086718,0.9919326481821704,0.11527071029067083,0.03749363809035627,0.04950447390831845,193,0.07650669430051815,0.0,0.06562387630348795,193,5562,0.9119170984455959,0.9119170984455959
11,0.814716660999693,0.2026486583664769,0.9167398112808753,0.9938758134961951,0.09978973442671137,0.0326710816523725,0.04340961926366319,193,0.05225299481865288,0.0,0.06562387630348795,193,5562,0.9533678756476683,0.9533678756476683
12,0.8208928870153613,0.22155525113959781,0.8514092949960207,0.9890748350602693,0.1285368839880344,0.040120984266309986,0.04980077898418748,193,0.06989972538860106,0.0,0.06562387630348795,193,5562,0.8860103626943006,0.8860103626943006
13,0.7959465459862258,0.20709403005779767,0.827677029872439,0.9884053234083942,0.15974698969799603,0.04693727670652799,0.05889942873884134,193,0.084922585492228,0.0,0.06562387630348795,193,5562,0.8082901554404145,0.8082901554404145
14,0.8028596849762835,0.20078822286402592,0.8906495456361299,0.9929854157166542,0.10963692775804436,0.03462053019124523,0.0457302819505549,193,0.08373544559585497,0.0,0.06562387630348795,193,5562,0.9326424870466321,0.9326424870466321
15,0.7961894139880314,0.19534019618982174,0.7350667056816161,0.979347937825036,0.16502953785831184,0.048462426695272634,0.05118703721778939,193,0.11505431088082906,0.099491,0.06562387630348795,193,5562,0.7616580310880829,0.7616580310880829
16,0.8073932510160375,0.22762656541632825,0.9338043917156723,0.9953750978567719,0.10073540910198568,0.033052207512489606,0.04503750305514555,193,0.04791811398963731,0.0,0.06562387630348795,193,5562,0.9430051813471503,0.9430051813471503
17,0.8211151910072658,0.2058946226692957,0.9020143758858589,0.9931050843347453,0.124640632909801,0.03957350851056827,0.052722283134465545,193,0.08087470984455962,0.0,0.06562387630348795,193,5562,0.9326424870466321,0.9326424870466321
18,0.8015921280020848,0.19429859141513828,0.9191354598350201,0.9948547765966139,0.11735356355301992,0.037238594921705524,0.05134676604105841,193,0.06810729533678757,0.0,0.06562387630348795,193,5562,0.9378238341968912,0.9378238341968912
19,0.8790515869914088,0.19296088869698713,0.9519958433564248,0.9965570231508695,0.10808372653497719,0.035403669638660464,0.049276187859158126,193,0.032892259067357515,0.0,0.06562387630348795,193,5562,0.9689119170984456,0.9689119170984456
20,0.8023724399972707,0.19230036309263746,0.8427874565400989,0.9899204230048421,0.12399593736649474,0.03756249244531842,0.047327841310426604,193,0.08241812953367879,0.0,0.06562387630348795,193,5562,0.9119170984455959,0.9119170984455959
21,0.803814468003111,0.19904724178744143,0.8529017712159231,0.9901587058919661,0.12515329081139054,0.03722445741976054,0.046893142343555086,193,0.08975302072538864,0.0,0.06562387630348795,193,5562,0.8808290155440415,0.8808290155440415
