epoch,seconds,train_loss,val_auprc,val_auroc,val_bce,val_brier,val_ece,val_feasible_probes,val_force_mae,val_force_median_error,val_positive_fraction,val_probes,val_rows,val_selected_success_rate,val_selected_success_rate_feasible_only
0,0.9267028780013788,1.4412067503225607,0.3071057553803429,0.9206217496395445,0.278017037862708,0.09840980111015658,0.13770642419237267,193,0.2681208549222798,0.285026,0.06562387630348795,193,5562,0.29015544041450775,0.29015544041450775
1,0.8971909579995554,0.563287798009935,0.49996378416441495,0.9593327024811469,0.22165178518960857,0.07553096184496343,0.09177894556408007,193,0.16925878238341976,0.18333600000000017,0.06562387630348795,193,5562,0.538860103626943,0.538860103626943
2,0.9108675869938452,0.4819874516764625,0.5321967678090125,0.9657347099617535,0.21615225070489202,0.07120601646893324,0.08441809534636639,193,0.157064756476684,0.17676000000000025,0.06562387630348795,193,5562,0.5958549222797928,0.5958549222797928
3,0.9167739780095872,0.41707059075353575,0.7070613510622887,0.9776340934311418,0.18133445477510962,0.06020354480688617,0.07445781617576257,193,0.11733888082901557,0.07368300000000083,0.06562387630348795,193,5562,0.7668393782383419,0.7668393782383419
4,0.9356694429880008,0.39534413045058486,0.768064451401314,0.9845817265493001,0.15494037943026465,0.05147312974718585,0.06593843685611273,193,0.0882624715025907,0.0,0.06562387630348795,193,5562,0.8497409326424871,0.8497409326424871
5,0.9876304600038566,0.38307504187964025,0.7932054688304861,0.9838141604350245,0.16349418867247156,0.053422259617639245,0.06707679601239008,193,0.09331435751295339,0.0,0.06562387630348795,193,5562,0.8238341968911918,0.8238341968911918
6,0.919915256992681,0.37687369289456824,0.39171165760182475,0.9471971448227507,0.22650203577764483,0.07078013972218092,0.06517338095141756,193,0.21604218652849747,0.22287500000000016,0.06562387630348795,193,5562,0.40414507772020725,0.40414507772020725
7,0.9394603800028563,0.4600903636119405,0.752178865551001,0.981368597794829,0.162499811780883,0.053647593385489335,0.0663776330451541,193,0.09442206735751298,0.0,0.06562387630348795,193,5562,0.7979274611398963,0.7979274611398963
8,0.917133210983593,0.3672553647737034,0.7579559275575629,0.9838030897699147,0.15424404478739662,0.050615570878195314,0.06296130223596427,193,0.08931165284974096,0.0,0.06562387630348795,193,5562,0.8238341968911918,0.8238341968911918
9,0.925912030012114,0.3443385203842257,0.6855893498576304,0.9782688115641005,0.15981609753472856,0.05086151549377665,0.058422309432055015,193,0.11630780310880832,0.10575899999999994,0.06562387630348795,193,5562,0.7461139896373057,0.7461139896373057
10,0.9204631210013758,0.34514060271445846,0.7440499122804337,0.983659698298017,0.15942075005905754,0.05057355671664213,0.06146401046413362,193,0.0898127305699482,0.0,0.06562387630348795,193,5562,0.8031088082901554,0.8031088082901554
11,0.9177938579814509,0.3553798150454388,0.7716251392366053,0.983094567202891,0.16990757783989116,0.05585203720649532,0.06988147723735481,193,0.09223624870466327,0.0,0.06562387630348795,193,5562,0.8238341968911918,0.8238341968911918
12,0.9220282459864393,0.3291206164438216,0.7336508597455483,0.9815488914837591,0.14567885959949653,0.04667404023050549,0.05429828642801737,193,0.09824616580310885,0.0,0.06562387630348795,193,5562,0.7979274611398963,0.7979274611398963
13,0.9915079180209432,0.3378553605470501,0.7791860277568963,0.9845980689597001,0.15326609139581027,0.0492117921795099,0.05998467992274785,193,0.09862668911917102,0.0,0.06562387630348795,193,5562,0.8134715025906736,0.8134715025906736
14,0.9142839399864897,0.34529508564804423,0.7258226248664115,0.9813907391250485,0.1683848836248154,0.053597410993497824,0.06571422873392432,193,0.09467695854922284,0.0,0.06562387630348795,193,5562,0.7979274611398963,0.7979274611398963
15,0.9325481289997697,0.3255296057303909,0.7462824630927892,0.982484099098268,0.14981819289113285,0.04789449468169342,0.05635970326937815,193,0.09948718134715029,0.0,0.06562387630348795,193,5562,0.7927461139896373,0.7927461139896373
16,0.9197721719974652,0.32624094493565015,0.7483345576811774,0.9812420759078604,0.1671363807240378,0.05256038041212219,0.061010457854768003,193,0.10702041450777205,0.0,0.06562387630348795,193,5562,0.8186528497409327,0.8186528497409327
