epoch,seconds,train_loss,val_auprc,val_auroc,val_bce,val_brier,val_ece,val_feasible_probes,val_force_mae,val_force_median_error,val_positive_fraction,val_probes,val_rows,val_selected_success_rate,val_selected_success_rate_feasible_only
0,5.909189131998573,1.2028715170141477,0.6117013148599717,0.9684550515850621,0.2691932484968725,0.09173303074602614,0.1239699519483932,179,0.12857743005181346,0.13048000000000015,0.0662327095199349,193,6145,0.6476683937823834,0.6983240223463687
1,6.263192730009905,0.5093474512669578,0.5938331147998221,0.96528766797153,0.25098374801813295,0.08157287728149569,0.10107813633775406,179,0.13153993264248703,0.10684700000000014,0.0662327095199349,193,6145,0.6062176165803109,0.6536312849162011
2,6.072649597001146,0.44623988032785816,0.7364633971838134,0.9806420064349657,0.19887493194122144,0.06748619850059608,0.08881837008968824,179,0.09946826424870467,0.06508000000000003,0.0662327095199349,193,6145,0.772020725388601,0.8324022346368715
3,6.172760045999894,0.3944280538985978,0.8016215890756347,0.9831559592800443,0.19300072086172135,0.06372650906217739,0.08051420367694655,179,0.09195312435233159,0.0,0.0662327095199349,193,6145,0.7875647668393783,0.8491620111731844
4,6.209013960004086,0.38181293855852155,0.7832104986459757,0.9827637295396097,0.17618838582041632,0.05991201502281698,0.07891913026804648,179,0.08901578756476684,0.06508000000000003,0.0662327095199349,193,6145,0.7512953367875648,0.8100558659217877
5,5.7855135009886,0.36625291206943456,0.8165570342906147,0.9846966171469482,0.16352878777191787,0.0560802941345764,0.07357118197526114,179,0.08887635751295338,0.0,0.0662327095199349,193,6145,0.7668393782383419,0.8268156424581006
6,6.137458761004382,0.3596337706740223,0.7405526191848638,0.9779152389818127,0.19960136957919616,0.06747582604829562,0.08678044125836809,179,0.09606387564766841,0.05908499999999961,0.0662327095199349,193,6145,0.7512953367875648,0.8100558659217877
7,6.107400354987476,0.35532610529839104,0.8281289655045042,0.9880211495756982,0.1742756405603296,0.058660374520506924,0.07770568670054086,179,0.07502624870466322,0.0,0.0662327095199349,193,6145,0.8341968911917098,0.8994413407821229
8,6.316300924998359,0.332669733842807,0.7778385092170829,0.9839870923872318,0.168765031995265,0.053813594597429064,0.06787451947061629,179,0.08269530569948187,0.0,0.0662327095199349,193,6145,0.772020725388601,0.8324022346368715
9,5.871996365996893,0.32134019694666366,0.7908136836667466,0.9822104971982978,0.1753774002789249,0.05881509238298551,0.0752407615784271,179,0.09557319689119172,0.07184499999999971,0.0662327095199349,193,6145,0.7564766839378239,0.8156424581005587
10,5.99856656799966,0.3233258512927525,0.8211860233552934,0.9870983820095008,0.1412818849970879,0.04712846349377698,0.060451219139085,179,0.09089177202072539,0.0,0.0662327095199349,193,6145,0.8082901554404145,0.8715083798882681
11,5.97184707201086,0.31662400322618767,0.8488224297442624,0.9890582461164545,0.14814900396299993,0.048290469051495734,0.06293787462208204,179,0.06331163212435234,0.0,0.0662327095199349,193,6145,0.844559585492228,0.9106145251396648
12,6.15834879000613,0.3246608157433681,0.6142722096047742,0.9678637095855639,0.17137935584635092,0.05652901899583998,0.0589065666254556,179,0.1383810880829016,0.1277999999999997,0.0662327095199349,193,6145,0.6269430051813472,0.6759776536312849
13,6.53262406399881,0.3236793850117655,0.8402591281500152,0.9883465803647051,0.156734298286283,0.051552099850210614,0.06640857836853574,179,0.062362129533678756,0.0,0.0662327095199349,193,6145,0.844559585492228,0.9106145251396648
